Subject,SubjectGroup,CommonSubjectLabel,qualification,year,SubjectTaken,SCQFLevel
Biology,Sciences,Biology,Intermediate1,2005,Yes,4
Biology,Sciences,Biology,Intermediate1,2006,Yes,4
Biology,Sciences,Biology,Intermediate1,2007,Yes,4
Biology,Sciences,Biology,Intermediate1,2008,Yes,4
Biology,Sciences,Biology,Intermediate1,2009,Yes,4
Biology,Sciences,Biology,Intermediate1,2010,Yes,4
Biology,Sciences,Biology,Intermediate1,2011,Yes,4
Biology,Sciences,Biology,Intermediate1,2012,Yes,4
Biology,Sciences,Biology,Intermediate1,2013,Yes,4
Biology,Sciences,Biology,Intermediate1,2014,Yes,4
Biology,Sciences,Biology,Intermediate1,2015,Yes,4
Biology,Sciences,Biology,National4,2014,Yes,4
Biology,Sciences,Biology,National4,2015,Yes,4
Biology,Sciences,Biology,National4,2016,Yes,4
Biology,Sciences,Biology,National4,2017,Yes,4
Biology,Sciences,Biology,National4,2018,Yes,4
Biology,Sciences,Biology,National4,2019,Yes,4
Biology,Sciences,Biology,National4,2020,Yes,4
Biology,Sciences,Biology,National4,2021,Yes,4
Biology,Sciences,Biology,OrdinaryGrade,1986,Yes,5
Biology,Sciences,Biology,OrdinaryGrade,1987,Yes,5
Biology,Sciences,Biology,OrdinaryGrade,1988,Yes,5
Biology,Sciences,Biology,OrdinaryGrade,1989,Yes,5
Biology,Sciences,Biology,OrdinaryGrade,1990,Yes,5
Biology,Sciences,Biology,OrdinaryGrade,1991,Yes,5
Biology,Sciences,Biology,OrdinaryGrade,1992,Yes,5
Biology,Sciences,Biology,OrdinaryGrade,1993,Yes,5
Biology,Sciences,Biology,StandardGrade,1990,Yes,5
Biology,Sciences,Biology,StandardGrade,1991,Yes,5
Biology,Sciences,Biology,StandardGrade,1992,Yes,5
Biology,Sciences,Biology,StandardGrade,1993,Yes,5
Biology,Sciences,Biology,StandardGrade,1994,Yes,5
Biology,Sciences,Biology,StandardGrade,1995,Yes,5
Biology,Sciences,Biology,StandardGrade,1996,Yes,5
Biology,Sciences,Biology,StandardGrade,1997,Yes,5
Biology,Sciences,Biology,StandardGrade,1998,Yes,5
Biology,Sciences,Biology,StandardGrade,1999,Yes,5
Biology,Sciences,Biology,StandardGrade,2000,Yes,5
Biology,Sciences,Biology,StandardGrade,2001,Yes,5
Biology,Sciences,Biology,StandardGrade,2002,Yes,5
Biology,Sciences,Biology,StandardGrade,2003,Yes,5
Biology,Sciences,Biology,StandardGrade,2004,Yes,5
Biology,Sciences,Biology,StandardGrade,2005,Yes,5
Biology,Sciences,Biology,StandardGrade,2006,Yes,5
Biology,Sciences,Biology,StandardGrade,2007,Yes,5
Biology,Sciences,Biology,StandardGrade,2008,Yes,5
Biology,Sciences,Biology,StandardGrade,2009,Yes,5
Biology,Sciences,Biology,StandardGrade,2010,Yes,5
Biology,Sciences,Biology,StandardGrade,2011,Yes,5
Biology,Sciences,Biology,StandardGrade,2012,Yes,5
Biology,Sciences,Biology,StandardGrade,2013,Yes,5
Biology,Sciences,Biology,Intermediate2,2000,Yes,5
Biology,Sciences,Biology,Intermediate2,2001,Yes,5
Biology,Sciences,Biology,Intermediate2,2002,Yes,5
Biology,Sciences,Biology,Intermediate2,2003,Yes,5
Biology,Sciences,Biology,Intermediate2,2004,Yes,5
Biology,Sciences,Biology,Intermediate2,2005,Yes,5
Biology,Sciences,Biology,Intermediate2,2006,Yes,5
Biology,Sciences,Biology,Intermediate2,2007,Yes,5
Biology,Sciences,Biology,Intermediate2,2008,Yes,5
Biology,Sciences,Biology,Intermediate2,2009,Yes,5
Biology,Sciences,Biology,Intermediate2,2010,Yes,5
Biology,Sciences,Biology,Intermediate2,2011,Yes,5
Biology,Sciences,Biology,Intermediate2,2012,Yes,5
Biology,Sciences,Biology,Intermediate2,2013,Yes,5
Biology,Sciences,Biology,Intermediate2,2014,Yes,5
Biology,Sciences,Biology,Intermediate2,2015,Yes,5
Biology,Sciences,Biology,National5,2014,Yes,5
Biology,Sciences,Biology,National5,2015,Yes,5
Biology,Sciences,Biology,National5,2016,Yes,5
Biology,Sciences,Biology,National5,2017,Yes,5
Biology,Sciences,Biology,National5,2018,Yes,5
Biology,Sciences,Biology,National5,2019,Yes,5
Biology,Sciences,Biology,National5,2020,Yes,5
Biology,Sciences,Biology,National5,2021,Yes,5
Biology,Sciences,Biology,Higher,1986,Yes,6
Biology,Sciences,Biology,Higher,1987,Yes,6
Biology,Sciences,Biology,Higher,1988,Yes,6
Biology,Sciences,Biology,Higher,1989,Yes,6
Biology,Sciences,Biology,Higher,1990,Yes,6
Biology,Sciences,Biology,Higher,1991,Yes,6
Biology,Sciences,Biology,Higher,1992,Yes,6
Biology,Sciences,Biology,Higher,1993,Yes,6
Biology,Sciences,Biology,Higher,1994,Yes,6
Biology,Sciences,Biology,Higher,1995,Yes,6
Biology,Sciences,Biology,Higher,1996,Yes,6
Biology,Sciences,Biology,Higher,1997,Yes,6
Biology,Sciences,Biology,Higher,1998,Yes,6
Biology,Sciences,Biology,Higher,1999,Yes,6
Biology,Sciences,Biology,Higher,2000,Yes,6
Biology,Sciences,Biology,Higher,2001,Yes,6
Biology,Sciences,Biology,Higher,2003,Yes,6
Biology,Sciences,Biology,Higher,2004,Yes,6
Biology,Sciences,Biology,Higher,2005,Yes,6
Biology,Sciences,Biology,Higher,2006,Yes,6
Biology,Sciences,Biology,Higher,2007,Yes,6
Biology,Sciences,Biology,Higher,2008,Yes,6
Biology,Sciences,Biology,Higher,2009,Yes,6
Biology,Sciences,Biology,Higher,2010,Yes,6
Biology,Sciences,Biology,Higher,2011,Yes,6
Biology,Sciences,Biology,Higher,2012,Yes,6
Biology,Sciences,Biology,Higher,2013,Yes,6
Biology,Sciences,Biology,Higher,2014,Yes,6
Biology,Sciences,Biology,Higher,2015,Yes,6
Biology,Sciences,Biology,Higher,2016,Yes,6
Biology,Sciences,Biology,Higher,2017,Yes,6
Biology,Sciences,Biology,Higher,2018,Yes,6
Biology,Sciences,Biology,Higher,2019,Yes,6
Biology,Sciences,Biology,Higher,2020,Yes,6
Biology,Sciences,Biology,Higher,2021,Yes,6
Biology,Sciences,Biology,NewHigher,2000,Yes,6
Biology,Sciences,Biology,NewHigher,2001,Yes,6
Biology,Sciences,Biology,NewHigher,2002,Yes,6
Biology,Sciences,Biology,NewHigher,2015,Yes,6
Biology,Sciences,Biology,CSYS,1986,Yes,7
Biology,Sciences,Biology,CSYS,1987,Yes,7
Biology,Sciences,Biology,CSYS,1988,Yes,7
Biology,Sciences,Biology,CSYS,1989,Yes,7
Biology,Sciences,Biology,CSYS,1990,Yes,7
Biology,Sciences,Biology,CSYS,1991,Yes,7
Biology,Sciences,Biology,CSYS,1992,Yes,7
Biology,Sciences,Biology,CSYS,1993,Yes,7
Biology,Sciences,Biology,CSYS,1994,Yes,7
Biology,Sciences,Biology,CSYS,1995,Yes,7
Biology,Sciences,Biology,CSYS,1996,Yes,7
Biology,Sciences,Biology,CSYS,1997,Yes,7
Biology,Sciences,Biology,CSYS,1998,Yes,7
Biology,Sciences,Biology,CSYS,1999,Yes,7
Biology,Sciences,Biology,CSYS,2000,Yes,7
Biology,Sciences,Biology,CSYS,2001,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2001,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2002,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2003,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2004,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2005,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2006,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2007,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2008,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2009,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2010,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2011,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2012,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2013,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2014,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2015,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2016,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2017,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2018,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2019,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2020,Yes,7
Biology,Sciences,Biology,AdvancedHigher,2021,Yes,7
Biology (Revised),Sciences,Biology,Higher,1991,Yes,6
Biology (Revised),Sciences,Biology,Higher,1992,Yes,6
Biology (Revised),Sciences,Biology,Higher,1993,Yes,6
Biology (Revised),Sciences,Biology,Higher,1994,Yes,6
Biology (Revised),Sciences,Biology,Higher,1995,Yes,6
Biology (Revised),Sciences,Biology,Higher,2012,Yes,6
Biology (Revised),Sciences,Biology,Higher,2013,Yes,6
Biology (Revised),Sciences,Biology,Higher,2014,Yes,6
Biology (Revised),Sciences,Biology,Higher,2015,Yes,6
Biology (Revised),Sciences,Biology,CSYS,1992,Yes,7
Biology (Revised),Sciences,Biology,AdvancedHigher,2013,Yes,7
Biology (Revised),Sciences,Biology,AdvancedHigher,2014,Yes,7
Biology (Revised),Sciences,Biology,AdvancedHigher,2015,Yes,7
Chemistry,Sciences,Chemistry,National3,2014,Yes,3
Chemistry,Sciences,Chemistry,National3,2015,Yes,3
Chemistry,Sciences,Chemistry,National3,2016,Yes,3
Chemistry,Sciences,Chemistry,National3,2017,Yes,3
Chemistry,Sciences,Chemistry,National3,2018,Yes,3
Chemistry,Sciences,Chemistry,National3,2019,Yes,3
Chemistry,Sciences,Chemistry,National3,2020,Yes,3
Chemistry,Sciences,Chemistry,National3,2021,Yes,3
Chemistry,Sciences,Chemistry,Intermediate1,2000,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2001,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2002,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2003,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2004,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2005,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2006,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2007,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2008,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2009,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2010,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2011,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2012,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2013,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2014,Yes,4
Chemistry,Sciences,Chemistry,Intermediate1,2015,Yes,4
Chemistry,Sciences,Chemistry,National4,2014,Yes,4
Chemistry,Sciences,Chemistry,National4,2015,Yes,4
Chemistry,Sciences,Chemistry,National4,2016,Yes,4
Chemistry,Sciences,Chemistry,National4,2017,Yes,4
Chemistry,Sciences,Chemistry,National4,2018,Yes,4
Chemistry,Sciences,Chemistry,National4,2019,Yes,4
Chemistry,Sciences,Chemistry,National4,2020,Yes,4
Chemistry,Sciences,Chemistry,National4,2021,Yes,4
Chemistry,Sciences,Chemistry,OrdinaryGrade,1986,Yes,5
Chemistry,Sciences,Chemistry,OrdinaryGrade,1987,Yes,5
Chemistry,Sciences,Chemistry,OrdinaryGrade,1988,Yes,5
Chemistry,Sciences,Chemistry,OrdinaryGrade,1989,Yes,5
Chemistry,Sciences,Chemistry,OrdinaryGrade,1990,Yes,5
Chemistry,Sciences,Chemistry,OrdinaryGrade,1991,Yes,5
Chemistry,Sciences,Chemistry,OrdinaryGrade,1992,Yes,5
Chemistry,Sciences,Chemistry,OrdinaryGrade,1993,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1990,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1991,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1992,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1993,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1994,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1995,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1996,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1997,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1998,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,1999,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2000,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2001,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2002,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2003,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2004,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2005,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2006,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2007,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2008,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2009,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2010,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2011,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2012,Yes,5
Chemistry,Sciences,Chemistry,StandardGrade,2013,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2000,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2001,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2002,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2003,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2004,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2005,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2006,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2007,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2008,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2009,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2010,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2011,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2012,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2013,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2014,Yes,5
Chemistry,Sciences,Chemistry,Intermediate2,2015,Yes,5
Chemistry,Sciences,Chemistry,National5,2014,Yes,5
Chemistry,Sciences,Chemistry,National5,2015,Yes,5
Chemistry,Sciences,Chemistry,National5,2016,Yes,5
Chemistry,Sciences,Chemistry,National5,2017,Yes,5
Chemistry,Sciences,Chemistry,National5,2018,Yes,5
Chemistry,Sciences,Chemistry,National5,2019,Yes,5
Chemistry,Sciences,Chemistry,National5,2020,Yes,5
Chemistry,Sciences,Chemistry,National5,2021,Yes,5
Chemistry,Sciences,Chemistry,Higher,1986,Yes,6
Chemistry,Sciences,Chemistry,Higher,1987,Yes,6
Chemistry,Sciences,Chemistry,Higher,1988,Yes,6
Chemistry,Sciences,Chemistry,Higher,1989,Yes,6
Chemistry,Sciences,Chemistry,Higher,1990,Yes,6
Chemistry,Sciences,Chemistry,Higher,1991,Yes,6
Chemistry,Sciences,Chemistry,Higher,1992,Yes,6
Chemistry,Sciences,Chemistry,Higher,1993,Yes,6
Chemistry,Sciences,Chemistry,Higher,1994,Yes,6
Chemistry,Sciences,Chemistry,Higher,1995,No uptake,6
Chemistry,Sciences,Chemistry,Higher,1996,Yes,6
Chemistry,Sciences,Chemistry,Higher,1997,Yes,6
Chemistry,Sciences,Chemistry,Higher,1998,Yes,6
Chemistry,Sciences,Chemistry,Higher,1999,Yes,6
Chemistry,Sciences,Chemistry,Higher,2000,Yes,6
Chemistry,Sciences,Chemistry,Higher,2001,Yes,6
Chemistry,Sciences,Chemistry,Higher,2003,Yes,6
Chemistry,Sciences,Chemistry,Higher,2004,Yes,6
Chemistry,Sciences,Chemistry,Higher,2005,Yes,6
Chemistry,Sciences,Chemistry,Higher,2006,Yes,6
Chemistry,Sciences,Chemistry,Higher,2007,Yes,6
Chemistry,Sciences,Chemistry,Higher,2008,Yes,6
Chemistry,Sciences,Chemistry,Higher,2009,Yes,6
Chemistry,Sciences,Chemistry,Higher,2010,Yes,6
Chemistry,Sciences,Chemistry,Higher,2011,Yes,6
Chemistry,Sciences,Chemistry,Higher,2012,Yes,6
Chemistry,Sciences,Chemistry,Higher,2013,Yes,6
Chemistry,Sciences,Chemistry,Higher,2014,Yes,6
Chemistry,Sciences,Chemistry,Higher,2015,Yes,6
Chemistry,Sciences,Chemistry,Higher,2016,Yes,6
Chemistry,Sciences,Chemistry,Higher,2017,Yes,6
Chemistry,Sciences,Chemistry,Higher,2018,Yes,6
Chemistry,Sciences,Chemistry,Higher,2019,Yes,6
Chemistry,Sciences,Chemistry,Higher,2020,Yes,6
Chemistry,Sciences,Chemistry,Higher,2021,Yes,6
Chemistry,Sciences,Chemistry,NewHigher,2000,Yes,6
Chemistry,Sciences,Chemistry,NewHigher,2001,Yes,6
Chemistry,Sciences,Chemistry,NewHigher,2002,Yes,6
Chemistry,Sciences,Chemistry,NewHigher,2015,Yes,6
Chemistry,Sciences,Chemistry,CSYS,1986,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1987,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1988,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1989,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1990,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1991,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1992,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1993,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1994,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1995,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1996,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1997,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1998,Yes,7
Chemistry,Sciences,Chemistry,CSYS,1999,Yes,7
Chemistry,Sciences,Chemistry,CSYS,2000,Yes,7
Chemistry,Sciences,Chemistry,CSYS,2001,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2001,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2002,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2003,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2004,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2005,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2006,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2007,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2008,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2009,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2010,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2011,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2012,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2013,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2014,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2015,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2016,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2017,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2018,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2019,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2020,Yes,7
Chemistry,Sciences,Chemistry,AdvancedHigher,2021,Yes,7
Chemistry (Revised),Sciences,Chemistry,Higher,1991,Yes,6
Chemistry (Revised),Sciences,Chemistry,Higher,1992,Yes,6
Chemistry (Revised),Sciences,Chemistry,Higher,1993,Yes,6
Chemistry (Revised),Sciences,Chemistry,Higher,1994,Yes,6
Chemistry (Revised),Sciences,Chemistry,Higher,1995,Yes,6
Chemistry (Revised),Sciences,Chemistry,Higher,2012,Yes,6
Chemistry (Revised),Sciences,Chemistry,Higher,2013,Yes,6
Chemistry (Revised),Sciences,Chemistry,Higher,2014,Yes,6
Chemistry (Revised),Sciences,Chemistry,Higher,2015,Yes,6
Chemistry (Revised),Sciences,Chemistry,CSYS,1992,Yes,7
Chemistry (Revised),Sciences,Chemistry,AdvancedHigher,2013,Yes,7
Chemistry (Revised),Sciences,Chemistry,AdvancedHigher,2014,Yes,7
Chemistry (Revised),Sciences,Chemistry,AdvancedHigher,2015,Yes,7
Human Biology,Sciences,Biology,Higher,1993,Yes,6
Human Biology,Sciences,Biology,Higher,1994,Yes,6
Human Biology,Sciences,Biology,Higher,1995,Yes,6
Human Biology,Sciences,Biology,Higher,1996,Yes,6
Human Biology,Sciences,Biology,Higher,1997,Yes,6
Human Biology,Sciences,Biology,Higher,1998,Yes,6
Human Biology,Sciences,Biology,Higher,1999,Yes,6
Human Biology,Sciences,Biology,Higher,2000,Yes,6
Human Biology,Sciences,Biology,Higher,2001,Yes,6
Human Biology,Sciences,Biology,Higher,2003,Yes,6
Human Biology,Sciences,Biology,Higher,2004,Yes,6
Human Biology,Sciences,Biology,Higher,2005,Yes,6
Human Biology,Sciences,Biology,Higher,2006,Yes,6
Human Biology,Sciences,Biology,Higher,2007,Yes,6
Human Biology,Sciences,Biology,Higher,2008,Yes,6
Human Biology,Sciences,Biology,Higher,2009,Yes,6
Human Biology,Sciences,Biology,Higher,2010,Yes,6
Human Biology,Sciences,Biology,Higher,2011,Yes,6
Human Biology,Sciences,Biology,Higher,2012,Yes,6
Human Biology,Sciences,Biology,Higher,2013,Yes,6
Human Biology,Sciences,Biology,Higher,2014,Yes,6
Human Biology,Sciences,Biology,Higher,2015,Yes,6
Human Biology,Sciences,Biology,Higher,2016,Yes,6
Human Biology,Sciences,Biology,Higher,2017,Yes,6
Human Biology,Sciences,Biology,Higher,2018,Yes,6
Human Biology,Sciences,Biology,Higher,2019,Yes,6
Human Biology,Sciences,Biology,Higher,2020,Yes,6
Human Biology,Sciences,Biology,Higher,2021,Yes,6
Human Biology,Sciences,Biology,NewHigher,2000,Yes,6
Human Biology,Sciences,Biology,NewHigher,2001,Yes,6
Human Biology,Sciences,Biology,NewHigher,2002,Yes,6
Human Biology,Sciences,Biology,NewHigher,2015,Yes,6
Human Biology (Revised),Sciences,Biology,Higher,2012,Yes,6
Human Biology (Revised),Sciences,Biology,Higher,2013,Yes,6
Human Biology (Revised),Sciences,Biology,Higher,2014,Yes,6
Human Biology (Revised),Sciences,Biology,Higher,2015,Yes,6
Physics,Sciences,Physics,National3,2014,Yes,3
Physics,Sciences,Physics,National3,2015,Yes,3
Physics,Sciences,Physics,National3,2016,Yes,3
Physics,Sciences,Physics,National3,2017,Yes,3
Physics,Sciences,Physics,National3,2018,Yes,3
Physics,Sciences,Physics,National3,2019,Yes,3
Physics,Sciences,Physics,National3,2020,Yes,3
Physics,Sciences,Physics,National3,2021,Yes,3
Physics,Sciences,Physics,Intermediate1,2000,Yes,4
Physics,Sciences,Physics,Intermediate1,2001,Yes,4
Physics,Sciences,Physics,Intermediate1,2002,Yes,4
Physics,Sciences,Physics,Intermediate1,2003,Yes,4
Physics,Sciences,Physics,Intermediate1,2004,Yes,4
Physics,Sciences,Physics,Intermediate1,2005,Yes,4
